Model,Fold,Label,F1_micro,F1_macro,Precision,Recall,FPR,FNR,TPR,TNR,TP,FP,FN,TN
Logistic Regression,2,Operations_PatrolsInterventions,0.4732510288065844,0.45150650113056134,0.5925925925925926,0.5333333333333333,0.00935374149659864,0.4666666666666667,0.5333333333333333,0.9906462585034014,16,11,14,1165
Logistic Regression,2,StateAdministration,0.4732510288065844,0.45150650113056134,0.5483870967741935,0.3953488372093023,0.012037833190025795,0.6046511627906976,0.3953488372093023,0.9879621668099742,17,14,26,1149
Logistic Regression,2,RefugeeAssistance,0.4732510288065844,0.45150650113056134,0.5,0.2,0.003372681281618887,0.8,0.2,0.9966273187183811,4,4,16,1182
Logistic Regression,2,ElectionAssistance,0.4732510288065844,0.45150650113056134,0.5263157894736842,0.43478260869565216,0.0076077768385460695,0.5652173913043478,0.43478260869565216,0.9923922231614539,10,9,13,1174
Logistic Regression,2,LegalReform,0.4732510288065844,0.45150650113056134,0.5,0.4,0.00846740050804403,0.6,0.4,0.9915325994919559,10,10,15,1171
Logistic Regression,2,CivilSocietyAssistance,0.4732510288065844,0.45150650113056134,0.4642857142857143,0.40625,0.012776831345826235,0.59375,0.40625,0.9872231686541738,13,15,19,1159
Logistic Regression,1,PoliceReform,0.5041666666666667,0.4955738148158923,0.6075949367088608,0.45714285714285713,0.028181818181818183,0.5428571428571428,0.45714285714285713,0.9718181818181818,48,31,57,1069
Logistic Regression,1,Operations_PatrolsInterventions,0.5041666666666667,0.4955738148158923,0.6923076923076923,0.6,0.006808510638297872,0.4,0.6,0.9931914893617021,18,8,12,1167
Logistic Regression,1,StateAdministration,0.5041666666666667,0.4955738148158923,0.5277777777777778,0.4318181818181818,0.014642549526270457,0.5681818181818182,0.4318181818181818,0.9853574504737296,19,17,25,1144
Logistic Regression,1,RefugeeAssistance,0.5041666666666667,0.4955738148158923,0.4375,0.35,0.007594936708860759,0.65,0.35,0.9924050632911392,7,9,13,1176
Logistic Regression,1,ElectionAssistance,0.5041666666666667,0.4955738148158923,0.9166666666666666,0.5,0.0008453085376162299,0.5,0.5,0.9991546914623838,11,1,11,1182
Logistic Regression,1,LegalReform,0.5041666666666667,0.4955738148158923,0.6363636363636364,0.2692307692307692,0.0033927056827820186,0.7307692307692307,0.2692307692307692,0.996607294317218,7,4,19,1175
Logistic Regression,1,CivilSocietyAssistance,0.5041666666666667,0.4955738148158923,0.5238095238095238,0.34375,0.008525149190110827,0.65625,0.34375,0.9914748508098892,11,10,21,1163
Logistic Regression,2,PoliceReform,0.4732510288065844,0.45150650113056134,0.6,0.42857142857142855,0.027247956403269755,0.5714285714285714,0.42857142857142855,0.9727520435967303,45,30,60,1071
Logistic Regression,2,Operations_PatrolsInterventions,0.4732510288065844,0.45150650113056134,0.5925925925925926,0.5333333333333333,0.00935374149659864,0.4666666666666667,0.5333333333333333,0.9906462585034014,16,11,14,1165
Logistic Regression,2,StateAdministration,0.4732510288065844,0.45150650113056134,0.5483870967741935,0.3953488372093023,0.012037833190025795,0.6046511627906976,0.3953488372093023,0.9879621668099742,17,14,26,1149
Logistic Regression,2,RefugeeAssistance,0.4732510288065844,0.45150650113056134,0.5,0.2,0.003372681281618887,0.8,0.2,0.9966273187183811,4,4,16,1182
Logistic Regression,2,ElectionAssistance,0.4732510288065844,0.45150650113056134,0.5263157894736842,0.43478260869565216,0.0076077768385460695,0.5652173913043478,0.43478260869565216,0.9923922231614539,10,9,13,1174
Logistic Regression,2,LegalReform,0.4732510288065844,0.45150650113056134,0.5,0.4,0.00846740050804403,0.6,0.4,0.9915325994919559,10,10,15,1171
Logistic Regression,2,CivilSocietyAssistance,0.4732510288065844,0.45150650113056134,0.4642857142857143,0.40625,0.012776831345826235,0.59375,0.40625,0.9872231686541738,13,15,19,1159
Logistic Regression,3,PoliceReform,0.49072164948453606,0.4434109763057132,0.5806451612903226,0.5142857142857142,0.035422343324250684,0.4857142857142857,0.5142857142857142,0.9645776566757494,54,39,51,1062
Logistic Regression,3,Operations_PatrolsInterventions,0.49072164948453606,0.4434109763057132,0.6363636363636364,0.4666666666666667,0.006802721088435374,0.5333333333333333,0.4666666666666667,0.9931972789115646,14,8,16,1168
Logistic Regression,3,StateAdministration,0.49072164948453606,0.4434109763057132,0.7333333333333333,0.5,0.0068846815834767644,0.5,0.5,0.9931153184165232,22,8,22,1154
Logistic Regression,3,RefugeeAssistance,0.49072164948453606,0.4434109763057132,0.5,0.38095238095238093,0.006751054852320675,0.6190476190476191,0.38095238095238093,0.9932489451476794,8,8,13,1177
Logistic Regression,3,ElectionAssistance,0.49072164948453606,0.4434109763057132,0.6,0.2727272727272727,0.0033783783783783786,0.7272727272727273,0.2727272727272727,0.9966216216216216,6,4,16,1180
Logistic Regression,3,LegalReform,0.49072164948453606,0.4434109763057132,0.3333333333333333,0.15384615384615385,0.006779661016949152,0.8461538461538461,0.15384615384615385,0.9932203389830508,4,8,22,1172
Logistic Regression,3,CivilSocietyAssistance,0.49072164948453606,0.4434109763057132,0.5,0.34375,0.009369676320272573,0.65625,0.34375,0.9906303236797275,11,11,21,1163
Logistic Regression,1,PoliceReform,0.5041666666666667,0.4955738148158923,0.6075949367088608,0.45714285714285713,0.028181818181818183,0.5428571428571428,0.45714285714285713,0.9718181818181818,48,31,57,1069
Logistic Regression,1,Operations_PatrolsInterventions,0.5041666666666667,0.4955738148158923,0.6923076923076923,0.6,0.006808510638297872,0.4,0.6,0.9931914893617021,18,8,12,1167
Logistic Regression,1,StateAdministration,0.5041666666666667,0.4955738148158923,0.5277777777777778,0.4318181818181818,0.014642549526270457,0.5681818181818182,0.4318181818181818,0.9853574504737296,19,17,25,1144
Logistic Regression,1,RefugeeAssistance,0.5041666666666667,0.4955738148158923,0.4375,0.35,0.007594936708860759,0.65,0.35,0.9924050632911392,7,9,13,1176
Logistic Regression,1,ElectionAssistance,0.5041666666666667,0.4955738148158923,0.9166666666666666,0.5,0.0008453085376162299,0.5,0.5,0.9991546914623838,11,1,11,1182
Logistic Regression,1,LegalReform,0.5041666666666667,0.4955738148158923,0.6363636363636364,0.2692307692307692,0.0033927056827820186,0.7307692307692307,0.2692307692307692,0.996607294317218,7,4,19,1175
Logistic Regression,1,CivilSocietyAssistance,0.5041666666666667,0.4955738148158923,0.5238095238095238,0.34375,0.008525149190110827,0.65625,0.34375,0.9914748508098892,11,10,21,1163
Logistic Regression,2,PoliceReform,0.4732510288065844,0.45150650113056134,0.6,0.42857142857142855,0.027247956403269755,0.5714285714285714,0.42857142857142855,0.9727520435967303,45,30,60,1071
Logistic Regression,2,Operations_PatrolsInterventions,0.4732510288065844,0.45150650113056134,0.5925925925925926,0.5333333333333333,0.00935374149659864,0.4666666666666667,0.5333333333333333,0.9906462585034014,16,11,14,1165
Logistic Regression,2,StateAdministration,0.4732510288065844,0.45150650113056134,0.5483870967741935,0.3953488372093023,0.012037833190025795,0.6046511627906976,0.3953488372093023,0.9879621668099742,17,14,26,1149
Logistic Regression,2,RefugeeAssistance,0.4732510288065844,0.45150650113056134,0.5,0.2,0.003372681281618887,0.8,0.2,0.9966273187183811,4,4,16,1182
Logistic Regression,2,ElectionAssistance,0.4732510288065844,0.45150650113056134,0.5263157894736842,0.43478260869565216,0.0076077768385460695,0.5652173913043478,0.43478260869565216,0.9923922231614539,10,9,13,1174
Logistic Regression,2,LegalReform,0.4732510288065844,0.45150650113056134,0.5,0.4,0.00846740050804403,0.6,0.4,0.9915325994919559,10,10,15,1171
Logistic Regression,2,CivilSocietyAssistance,0.4732510288065844,0.45150650113056134,0.4642857142857143,0.40625,0.012776831345826235,0.59375,0.40625,0.9872231686541738,13,15,19,1159
Logistic Regression,3,PoliceReform,0.49072164948453606,0.4434109763057132,0.5806451612903226,0.5142857142857142,0.035422343324250684,0.4857142857142857,0.5142857142857142,0.9645776566757494,54,39,51,1062
Logistic Regression,3,Operations_PatrolsInterventions,0.49072164948453606,0.4434109763057132,0.6363636363636364,0.4666666666666667,0.006802721088435374,0.5333333333333333,0.4666666666666667,0.9931972789115646,14,8,16,1168
Logistic Regression,3,StateAdministration,0.49072164948453606,0.4434109763057132,0.7333333333333333,0.5,0.0068846815834767644,0.5,0.5,0.9931153184165232,22,8,22,1154
Logistic Regression,3,RefugeeAssistance,0.49072164948453606,0.4434109763057132,0.5,0.38095238095238093,0.006751054852320675,0.6190476190476191,0.38095238095238093,0.9932489451476794,8,8,13,1177
Logistic Regression,3,ElectionAssistance,0.49072164948453606,0.4434109763057132,0.6,0.2727272727272727,0.0033783783783783786,0.7272727272727273,0.2727272727272727,0.9966216216216216,6,4,16,1180
Logistic Regression,3,LegalReform,0.49072164948453606,0.4434109763057132,0.3333333333333333,0.15384615384615385,0.006779661016949152,0.8461538461538461,0.15384615384615385,0.9932203389830508,4,8,22,1172
Logistic Regression,3,CivilSocietyAssistance,0.49072164948453606,0.4434109763057132,0.5,0.34375,0.009369676320272573,0.65625,0.34375,0.9906303236797275,11,11,21,1163
Logistic Regression,4,PoliceReform,0.47443762781186094,0.43399463071161787,0.654320987654321,0.5047619047619047,0.025431425976385105,0.49523809523809526,0.5047619047619047,0.9745685740236149,53,28,52,1073
Logistic Regression,4,Operations_PatrolsInterventions,0.47443762781186094,0.43399463071161787,0.5384615384615384,0.4666666666666667,0.01020408163265306,0.5333333333333333,0.4666666666666667,0.9897959183673469,14,12,16,1164
Logistic Regression,4,StateAdministration,0.47443762781186094,0.43399463071161787,0.45161290322580644,0.3181818181818182,0.014629948364888123,0.6818181818181818,0.3181818181818182,0.9853700516351118,14,17,30,1145
Logistic Regression,4,RefugeeAssistance,0.47443762781186094,0.43399463071161787,0.5,0.3333333333333333,0.00590717299578059,0.6666666666666666,0.3333333333333333,0.9940928270042194,7,7,14,1178
Logistic Regression,4,ElectionAssistance,0.47443762781186094,0.43399463071161787,0.3333333333333333,0.22727272727272727,0.008445945945945946,0.7727272727272727,0.22727272727272727,0.9915540540540541,5,10,17,1174
Logistic Regression,4,LegalReform,0.47443762781186094,0.43399463071161787,0.625,0.38461538461538464,0.005084745762711864,0.6153846153846154,0.38461538461538464,0.9949152542372881,10,6,16,1174
Logistic Regression,4,CivilSocietyAssistance,0.47443762781186094,0.43399463071161787,0.52,0.3939393939393939,0.010230179028132993,0.6060606060606061,0.3939393939393939,0.989769820971867,13,12,20,1161
Logistic Regression,1,PoliceReform,0.5041666666666667,0.4955738148158923,0.6075949367088608,0.45714285714285713,0.028181818181818183,0.5428571428571428,0.45714285714285713,0.9718181818181818,48,31,57,1069
Logistic Regression,1,Operations_PatrolsInterventions,0.5041666666666667,0.4955738148158923,0.6923076923076923,0.6,0.006808510638297872,0.4,0.6,0.9931914893617021,18,8,12,1167
Logistic Regression,1,StateAdministration,0.5041666666666667,0.4955738148158923,0.5277777777777778,0.4318181818181818,0.014642549526270457,0.5681818181818182,0.4318181818181818,0.9853574504737296,19,17,25,1144
Logistic Regression,1,RefugeeAssistance,0.5041666666666667,0.4955738148158923,0.4375,0.35,0.007594936708860759,0.65,0.35,0.9924050632911392,7,9,13,1176
Logistic Regression,1,ElectionAssistance,0.5041666666666667,0.4955738148158923,0.9166666666666666,0.5,0.0008453085376162299,0.5,0.5,0.9991546914623838,11,1,11,1182
Logistic Regression,1,LegalReform,0.5041666666666667,0.4955738148158923,0.6363636363636364,0.2692307692307692,0.0033927056827820186,0.7307692307692307,0.2692307692307692,0.996607294317218,7,4,19,1175
Logistic Regression,1,CivilSocietyAssistance,0.5041666666666667,0.4955738148158923,0.5238095238095238,0.34375,0.008525149190110827,0.65625,0.34375,0.9914748508098892,11,10,21,1163
Logistic Regression,2,PoliceReform,0.4732510288065844,0.45150650113056134,0.6,0.42857142857142855,0.027247956403269755,0.5714285714285714,0.42857142857142855,0.9727520435967303,45,30,60,1071
Logistic Regression,2,Operations_PatrolsInterventions,0.4732510288065844,0.45150650113056134,0.5925925925925926,0.5333333333333333,0.00935374149659864,0.4666666666666667,0.5333333333333333,0.9906462585034014,16,11,14,1165
Logistic Regression,2,StateAdministration,0.4732510288065844,0.45150650113056134,0.5483870967741935,0.3953488372093023,0.012037833190025795,0.6046511627906976,0.3953488372093023,0.9879621668099742,17,14,26,1149
Logistic Regression,2,RefugeeAssistance,0.4732510288065844,0.45150650113056134,0.5,0.2,0.003372681281618887,0.8,0.2,0.9966273187183811,4,4,16,1182
Logistic Regression,2,ElectionAssistance,0.4732510288065844,0.45150650113056134,0.5263157894736842,0.43478260869565216,0.0076077768385460695,0.5652173913043478,0.43478260869565216,0.9923922231614539,10,9,13,1174
Logistic Regression,2,LegalReform,0.4732510288065844,0.45150650113056134,0.5,0.4,0.00846740050804403,0.6,0.4,0.9915325994919559,10,10,15,1171
Logistic Regression,2,CivilSocietyAssistance,0.4732510288065844,0.45150650113056134,0.4642857142857143,0.40625,0.012776831345826235,0.59375,0.40625,0.9872231686541738,13,15,19,1159
Logistic Regression,3,PoliceReform,0.49072164948453606,0.4434109763057132,0.5806451612903226,0.5142857142857142,0.035422343324250684,0.4857142857142857,0.5142857142857142,0.9645776566757494,54,39,51,1062
Logistic Regression,3,Operations_PatrolsInterventions,0.49072164948453606,0.4434109763057132,0.6363636363636364,0.4666666666666667,0.006802721088435374,0.5333333333333333,0.4666666666666667,0.9931972789115646,14,8,16,1168
Logistic Regression,3,StateAdministration,0.49072164948453606,0.4434109763057132,0.7333333333333333,0.5,0.0068846815834767644,0.5,0.5,0.9931153184165232,22,8,22,1154
Logistic Regression,3,RefugeeAssistance,0.49072164948453606,0.4434109763057132,0.5,0.38095238095238093,0.006751054852320675,0.6190476190476191,0.38095238095238093,0.9932489451476794,8,8,13,1177
Logistic Regression,3,ElectionAssistance,0.49072164948453606,0.4434109763057132,0.6,0.2727272727272727,0.0033783783783783786,0.7272727272727273,0.2727272727272727,0.9966216216216216,6,4,16,1180
Logistic Regression,3,LegalReform,0.49072164948453606,0.4434109763057132,0.3333333333333333,0.15384615384615385,0.006779661016949152,0.8461538461538461,0.15384615384615385,0.9932203389830508,4,8,22,1172
Logistic Regression,3,CivilSocietyAssistance,0.49072164948453606,0.4434109763057132,0.5,0.34375,0.009369676320272573,0.65625,0.34375,0.9906303236797275,11,11,21,1163
Logistic Regression,4,PoliceReform,0.47443762781186094,0.43399463071161787,0.654320987654321,0.5047619047619047,0.025431425976385105,0.49523809523809526,0.5047619047619047,0.9745685740236149,53,28,52,1073
Logistic Regression,4,Operations_PatrolsInterventions,0.47443762781186094,0.43399463071161787,0.5384615384615384,0.4666666666666667,0.01020408163265306,0.5333333333333333,0.4666666666666667,0.9897959183673469,14,12,16,1164
Logistic Regression,4,StateAdministration,0.47443762781186094,0.43399463071161787,0.45161290322580644,0.3181818181818182,0.014629948364888123,0.6818181818181818,0.3181818181818182,0.9853700516351118,14,17,30,1145
Logistic Regression,4,RefugeeAssistance,0.47443762781186094,0.43399463071161787,0.5,0.3333333333333333,0.00590717299578059,0.6666666666666666,0.3333333333333333,0.9940928270042194,7,7,14,1178
Logistic Regression,4,ElectionAssistance,0.47443762781186094,0.43399463071161787,0.3333333333333333,0.22727272727272727,0.008445945945945946,0.7727272727272727,0.22727272727272727,0.9915540540540541,5,10,17,1174
Logistic Regression,4,LegalReform,0.47443762781186094,0.43399463071161787,0.625,0.38461538461538464,0.005084745762711864,0.6153846153846154,0.38461538461538464,0.9949152542372881,10,6,16,1174
Logistic Regression,4,CivilSocietyAssistance,0.47443762781186094,0.43399463071161787,0.52,0.3939393939393939,0.010230179028132993,0.6060606060606061,0.3939393939393939,0.989769820971867,13,12,20,1161
Logistic Regression,5,PoliceReform,0.5091649694501018,0.49698101052003046,0.5647058823529412,0.45714285714285713,0.03360581289736603,0.5428571428571428,0.45714285714285713,0.9663941871026339,48,37,57,1064
Logistic Regression,5,Operations_PatrolsInterventions,0.5091649694501018,0.49698101052003046,0.8947368421052632,0.5483870967741935,0.001702127659574468,0.45161290322580644,0.5483870967741935,0.9982978723404256,17,2,14,1173
Logistic Regression,5,StateAdministration,0.5091649694501018,0.49698101052003046,0.6363636363636364,0.4772727272727273,0.010327022375215147,0.5227272727272727,0.4772727272727273,0.9896729776247849,21,12,23,1150
Logistic Regression,5,RefugeeAssistance,0.5091649694501018,0.49698101052003046,0.5,0.2857142857142857,0.005063291139240506,0.7142857142857143,0.2857142857142857,0.9949367088607595,6,6,15,1179
Logistic Regression,5,ElectionAssistance,0.5091649694501018,0.49698101052003046,0.5454545454545454,0.5217391304347826,0.0084530853761623,0.4782608695652174,0.5217391304347826,0.9915469146238377,12,10,11,1173
Logistic Regression,5,LegalReform,0.5091649694501018,0.49698101052003046,0.5833333333333334,0.2692307692307692,0.00423728813559322,0.7307692307692307,0.2692307692307692,0.9957627118644068,7,5,19,1175
Logistic Regression,5,CivilSocietyAssistance,0.5091649694501018,0.49698101052003046,0.5384615384615384,0.4375,0.010221465076660987,0.5625,0.4375,0.989778534923339,14,12,18,1162
Balanced Logistic Regression,1,PoliceReform,0.4519015659955257,0.42731193778226256,0.4020100502512563,0.7619047619047619,0.1080835603996367,0.23809523809523808,0.7619047619047619,0.8919164396003633,80,119,25,982
Balanced Logistic Regression,1,Operations_PatrolsInterventions,0.4519015659955257,0.42731193778226256,0.36507936507936506,0.7419354838709677,0.03404255319148936,0.25806451612903225,0.7419354838709677,0.9659574468085106,23,40,8,1135
Balanced Logistic Regression,1,StateAdministration,0.4519015659955257,0.42731193778226256,0.2777777777777778,0.6818181818181818,0.06712564543889846,0.3181818181818182,0.6818181818181818,0.9328743545611016,30,78,14,1084
Balanced Logistic Regression,1,RefugeeAssistance,0.4519015659955257,0.42731193778226256,0.2727272727272727,0.5714285714285714,0.0270042194092827,0.42857142857142855,0.5714285714285714,0.9729957805907173,12,32,9,1153
Balanced Logistic Regression,1,ElectionAssistance,0.4519015659955257,0.42731193778226256,0.3,0.6818181818181818,0.02956081081081081,0.3181818181818182,0.6818181818181818,0.9704391891891891,15,35,7,1149
Balanced Logistic Regression,1,LegalReform,0.4519015659955257,0.42731193778226256,0.234375,0.5769230769230769,0.04152542372881356,0.4230769230769231,0.5769230769230769,0.9584745762711865,15,49,11,1131
Balanced Logistic Regression,1,CivilSocietyAssistance,0.4519015659955257,0.42731193778226256,0.3176470588235294,0.84375,0.049403747870528106,0.15625,0.84375,0.9505962521294719,27,58,5,1116
Balanced Logistic Regression,1,PoliceReform,0.4519015659955257,0.42731193778226256,0.4020100502512563,0.7619047619047619,0.1080835603996367,0.23809523809523808,0.7619047619047619,0.8919164396003633,80,119,25,982
Balanced Logistic Regression,1,Operations_PatrolsInterventions,0.4519015659955257,0.42731193778226256,0.36507936507936506,0.7419354838709677,0.03404255319148936,0.25806451612903225,0.7419354838709677,0.9659574468085106,23,40,8,1135
Balanced Logistic Regression,1,StateAdministration,0.4519015659955257,0.42731193778226256,0.2777777777777778,0.6818181818181818,0.06712564543889846,0.3181818181818182,0.6818181818181818,0.9328743545611016,30,78,14,1084
Balanced Logistic Regression,1,RefugeeAssistance,0.4519015659955257,0.42731193778226256,0.2727272727272727,0.5714285714285714,0.0270042194092827,0.42857142857142855,0.5714285714285714,0.9729957805907173,12,32,9,1153
Balanced Logistic Regression,1,ElectionAssistance,0.4519015659955257,0.42731193778226256,0.3,0.6818181818181818,0.02956081081081081,0.3181818181818182,0.6818181818181818,0.9704391891891891,15,35,7,1149
Balanced Logistic Regression,1,LegalReform,0.4519015659955257,0.42731193778226256,0.234375,0.5769230769230769,0.04152542372881356,0.4230769230769231,0.5769230769230769,0.9584745762711865,15,49,11,1131
Balanced Logistic Regression,1,CivilSocietyAssistance,0.4519015659955257,0.42731193778226256,0.3176470588235294,0.84375,0.049403747870528106,0.15625,0.84375,0.9505962521294719,27,58,5,1116
Balanced Logistic Regression,2,PoliceReform,0.49272116461366183,0.47354258576701364,0.45901639344262296,0.8,0.08991825613079019,0.2,0.8,0.9100817438692098,84,99,21,1002
Balanced Logistic Regression,2,Operations_PatrolsInterventions,0.49272116461366183,0.47354258576701364,0.4807692307692308,0.8333333333333334,0.02295918367346939,0.16666666666666666,0.8333333333333334,0.9770408163265306,25,27,5,1149
Balanced Logistic Regression,2,StateAdministration,0.49272116461366183,0.47354258576701364,0.3020833333333333,0.6590909090909091,0.0576592082616179,0.3409090909090909,0.6590909090909091,0.9423407917383821,29,67,15,1095
Balanced Logistic Regression,2,RefugeeAssistance,0.49272116461366183,0.47354258576701364,0.29508196721311475,0.9,0.03625632377740304,0.1,0.9,0.9637436762225969,18,43,2,1143
Balanced Logistic Regression,2,ElectionAssistance,0.49272116461366183,0.47354258576701364,0.26153846153846155,0.7727272727272727,0.04054054054054054,0.22727272727272727,0.7727272727272727,0.9594594594594594,17,48,5,1136
Balanced Logistic Regression,2,LegalReform,0.49272116461366183,0.47354258576701364,0.28378378378378377,0.8076923076923077,0.044915254237288135,0.19230769230769232,0.8076923076923077,0.9550847457627119,21,53,5,1127
Balanced Logistic Regression,2,CivilSocietyAssistance,0.49272116461366183,0.47354258576701364,0.3132530120481928,0.8125,0.048551959114139696,0.1875,0.8125,0.9514480408858603,26,57,6,1117
Balanced Logistic Regression,1,PoliceReform,0.4519015659955257,0.42731193778226256,0.4020100502512563,0.7619047619047619,0.1080835603996367,0.23809523809523808,0.7619047619047619,0.8919164396003633,80,119,25,982
Balanced Logistic Regression,1,Operations_PatrolsInterventions,0.4519015659955257,0.42731193778226256,0.36507936507936506,0.7419354838709677,0.03404255319148936,0.25806451612903225,0.7419354838709677,0.9659574468085106,23,40,8,1135
Balanced Logistic Regression,1,StateAdministration,0.4519015659955257,0.42731193778226256,0.2777777777777778,0.6818181818181818,0.06712564543889846,0.3181818181818182,0.6818181818181818,0.9328743545611016,30,78,14,1084
Balanced Logistic Regression,1,RefugeeAssistance,0.4519015659955257,0.42731193778226256,0.2727272727272727,0.5714285714285714,0.0270042194092827,0.42857142857142855,0.5714285714285714,0.9729957805907173,12,32,9,1153
Balanced Logistic Regression,1,ElectionAssistance,0.4519015659955257,0.42731193778226256,0.3,0.6818181818181818,0.02956081081081081,0.3181818181818182,0.6818181818181818,0.9704391891891891,15,35,7,1149
Balanced Logistic Regression,1,LegalReform,0.4519015659955257,0.42731193778226256,0.234375,0.5769230769230769,0.04152542372881356,0.4230769230769231,0.5769230769230769,0.9584745762711865,15,49,11,1131
Balanced Logistic Regression,1,CivilSocietyAssistance,0.4519015659955257,0.42731193778226256,0.3176470588235294,0.84375,0.049403747870528106,0.15625,0.84375,0.9505962521294719,27,58,5,1116
Balanced Logistic Regression,2,PoliceReform,0.49272116461366183,0.47354258576701364,0.45901639344262296,0.8,0.08991825613079019,0.2,0.8,0.9100817438692098,84,99,21,1002
Balanced Logistic Regression,2,Operations_PatrolsInterventions,0.49272116461366183,0.47354258576701364,0.4807692307692308,0.8333333333333334,0.02295918367346939,0.16666666666666666,0.8333333333333334,0.9770408163265306,25,27,5,1149
Balanced Logistic Regression,2,StateAdministration,0.49272116461366183,0.47354258576701364,0.3020833333333333,0.6590909090909091,0.0576592082616179,0.3409090909090909,0.6590909090909091,0.9423407917383821,29,67,15,1095
Balanced Logistic Regression,2,RefugeeAssistance,0.49272116461366183,0.47354258576701364,0.29508196721311475,0.9,0.03625632377740304,0.1,0.9,0.9637436762225969,18,43,2,1143
Balanced Logistic Regression,2,ElectionAssistance,0.49272116461366183,0.47354258576701364,0.26153846153846155,0.7727272727272727,0.04054054054054054,0.22727272727272727,0.7727272727272727,0.9594594594594594,17,48,5,1136
Balanced Logistic Regression,2,LegalReform,0.49272116461366183,0.47354258576701364,0.28378378378378377,0.8076923076923077,0.044915254237288135,0.19230769230769232,0.8076923076923077,0.9550847457627119,21,53,5,1127
Balanced Logistic Regression,2,CivilSocietyAssistance,0.49272116461366183,0.47354258576701364,0.3132530120481928,0.8125,0.048551959114139696,0.1875,0.8125,0.9514480408858603,26,57,6,1117
Balanced Logistic Regression,3,PoliceReform,0.4391304347826087,0.4321293501163662,0.39086294416243655,0.7333333333333333,0.10909090909090909,0.26666666666666666,0.7333333333333333,0.8909090909090909,77,120,28,980
Balanced Logistic Regression,3,Operations_PatrolsInterventions,0.4391304347826087,0.4321293501163662,0.38095238095238093,0.8,0.033191489361702124,0.2,0.8,0.9668085106382979,24,39,6,1136
Balanced Logistic Regression,3,StateAdministration,0.4391304347826087,0.4321293501163662,0.20869565217391303,0.5454545454545454,0.07838070628768304,0.45454545454545453,0.5454545454545454,0.921619293712317,24,91,20,1070
Balanced Logistic Regression,3,RefugeeAssistance,0.4391304347826087,0.4321293501163662,0.34,0.8095238095238095,0.02787162162162162,0.19047619047619047,0.8095238095238095,0.9721283783783784,17,33,4,1151
Balanced Logistic Regression,3,ElectionAssistance,0.4391304347826087,0.4321293501163662,0.2777777777777778,0.6521739130434783,0.03299492385786802,0.34782608695652173,0.6521739130434783,0.9670050761421319,15,39,8,1143
